feature_1,feature_2,correlation,abs_correlation
SUNFLOWER YIELD (Kg per ha),OILSEEDS AREA (1000 ha),-0.04364914013773242,0.04364914013773242
RAPESEED AND MUSTARD AREA (1000 ha),LINSEED PRODUCTION (1000 tons),-0.043631204715438215,0.043631204715438215
PEARL MILLET PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),0.043611603586094824,0.043611603586094824
FINGER MILLET YIELD (Kg per ha),MINOR PULSES YIELD (Kg per ha),-0.04358467078321786,0.04358467078321786
SAFFLOWER PRODUCTION (1000 tons),SOYABEAN AREA (1000 ha),0.04351428631190209,0.04351428631190209
PEARL MILLET PRODUCTION (1000 tons),MAIZE PRODUCTION (1000 tons),-0.04344203736136598,0.04344203736136598
SOYABEAN YIELD (Kg per ha),COTTON YIELD (Kg per ha),0.04339811820203985,0.04339811820203985
CHICKPEA YIELD (Kg per ha),CASTOR YIELD (Kg per ha),0.043395660490912986,0.043395660490912986
RAPESEED AND MUSTARD PRODUCTION (1000 tons),LINSEED PRODUCTION (1000 tons),-0.04334440332611787,0.04334440332611787
RAPESEED AND MUSTARD PRODUCTION (1000 tons),SUNFLOWER AREA (1000 ha),-0.0431982995485732,0.0431982995485732
KHARIF SORGHUM YIELD (Kg per ha),RAPESEED AND MUSTARD YIELD (Kg per ha),-0.04319617103590664,0.04319617103590664
PIGEONPEA YIELD (Kg per ha),SUNFLOWER PRODUCTION (1000 tons),-0.043124353428511106,0.043124353428511106
CHICKPEA YIELD (Kg per ha),SESAMUM PRODUCTION (1000 tons),0.043121730430675416,0.043121730430675416
MINOR PULSES PRODUCTION (1000 tons),COTTON PRODUCTION (1000 tons),0.04311446898143424,0.04311446898143424
SAFFLOWER AREA (1000 ha),FRUITS AREA (1000 ha),-0.043086621077566584,0.043086621077566584
PIGEONPEA AREA (1000 ha),MINOR PULSES YIELD (Kg per ha),-0.043053017088331584,0.043053017088331584
WHEAT AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),-0.04303666107391305,0.04303666107391305
CASTOR AREA (1000 ha),SOYABEAN AREA (1000 ha),-0.04290825965671571,0.04290825965671571
SESAMUM YIELD (Kg per ha),LINSEED PRODUCTION (1000 tons),-0.04285876732025241,0.04285876732025241
CHICKPEA AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),-0.04281559403987223,0.04281559403987223
GROUNDNUT PRODUCTION (1000 tons),VEGETABLES AREA (1000 ha),0.04280169246074687,0.04280169246074687
PEARL MILLET PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),0.04275900588851055,0.04275900588851055
WHEAT AREA (1000 ha),SESAMUM YIELD (Kg per ha),-0.042740981333220684,0.042740981333220684
KHARIF SORGHUM AREA (1000 ha),PIGEONPEA YIELD (Kg per ha),-0.04273902177555075,0.04273902177555075
SESAMUM YIELD (Kg per ha),COTTON AREA (1000 ha),0.04269722531465227,0.04269722531465227
MAIZE PRODUCTION (1000 tons),POTATOES AREA (1000 ha),0.042572145568196766,0.042572145568196766
WHEAT PRODUCTION (1000 tons),LINSEED PRODUCTION (1000 tons),-0.042569778724659744,0.042569778724659744
State Code,MINOR PULSES YIELD (Kg per ha),0.04255504454099082,0.04255504454099082
SUNFLOWER AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),0.04248863085731918,0.04248863085731918
MAIZE AREA (1000 ha),SESAMUM YIELD (Kg per ha),0.042397989359771085,0.042397989359771085
MAIZE AREA (1000 ha),POTATOES AREA (1000 ha),0.04238314767239298,0.04238314767239298
PEARL MILLET AREA (1000 ha),GROUNDNUT YIELD (Kg per ha),0.042372820007502504,0.042372820007502504
GROUNDNUT AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),0.042299410751740596,0.042299410751740596
KHARIF SORGHUM AREA (1000 ha),COTTON YIELD (Kg per ha),0.04222965362644577,0.04222965362644577
MAIZE PRODUCTION (1000 tons),SESAMUM PRODUCTION (1000 tons),-0.04217814559366658,0.04217814559366658
CHICKPEA AREA (1000 ha),CASTOR PRODUCTION (1000 tons),-0.04211400555749705,0.04211400555749705
RABI SORGHUM AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),0.04199208973250442,0.04199208973250442
WHEAT YIELD (Kg per ha),COTTON AREA (1000 ha),0.04197295215303534,0.04197295215303534
PIGEONPEA AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),0.04190548916852471,0.04190548916852471
FINGER MILLET PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),0.04188850267513972,0.04188850267513972
SUGARCANE AREA (1000 ha),COTTON PRODUCTION (1000 tons),-0.0417956838240625,0.0417956838240625
MINOR PULSES PRODUCTION (1000 tons),SUGARCANE AREA (1000 ha),-0.04165175278735677,0.04165175278735677
FINGER MILLET YIELD (Kg per ha),SUGARCANE AREA (1000 ha),0.04159110265089145,0.04159110265089145
CASTOR PRODUCTION (1000 tons),LINSEED AREA (1000 ha),-0.0414303850435818,0.0414303850435818
FINGER MILLET PRODUCTION (1000 tons),COTTON PRODUCTION (1000 tons),-0.041391624060972215,0.041391624060972215
WHEAT AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),0.041203621825860015,0.041203621825860015
Dist Code,BARLEY AREA (1000 ha),-0.04118388481225414,0.04118388481225414
SAFFLOWER AREA (1000 ha),LINSEED YIELD (Kg per ha),0.04118222215544406,0.04118222215544406
FINGER MILLET PRODUCTION (1000 tons),FODDER AREA (1000 ha),-0.041180207786560244,0.041180207786560244
PEARL MILLET PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),-0.04109115499810159,0.04109115499810159
PEARL MILLET AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),0.04108373435536265,0.04108373435536265
FINGER MILLET YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),0.04106427966335055,0.04106427966335055
MAIZE PRODUCTION (1000 tons),LINSEED PRODUCTION (1000 tons),-0.04102835450521232,0.04102835450521232
OILSEEDS YIELD (Kg per ha),ONION AREA (1000 ha),0.041018844122044165,0.041018844122044165
FINGER MILLET PRODUCTION (1000 tons),SESAMUM PRODUCTION (1000 tons),0.04078384480508231,0.04078384480508231
PEARL MILLET YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),0.04072086100061712,0.04072086100061712
MINOR PULSES PRODUCTION (1000 tons),SUNFLOWER PRODUCTION (1000 tons),0.04069222344095755,0.04069222344095755
SUNFLOWER AREA (1000 ha),VEGETABLES AREA (1000 ha),0.04067380460488958,0.04067380460488958
WHEAT PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),0.04065006943474464,0.04065006943474464
PIGEONPEA AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),0.040487697769082245,0.040487697769082245
SOYABEAN PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),-0.0404205442238658,0.0404205442238658
CASTOR YIELD (Kg per ha),FRUITS AND VEGETABLES AREA (1000 ha),0.040394842409974825,0.040394842409974825
SORGHUM YIELD (Kg per ha),MINOR PULSES YIELD (Kg per ha),0.04038511135772686,0.04038511135772686
GROUNDNUT AREA (1000 ha),SOYABEAN YIELD (Kg per ha),-0.040351495052232324,0.040351495052232324
CASTOR AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),-0.040252421510130004,0.040252421510130004
MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),-0.040225686493928395,0.040225686493928395
CHICKPEA PRODUCTION (1000 tons),CASTOR AREA (1000 ha),-0.0402054039342267,0.0402054039342267
SAFFLOWER AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),-0.0401880267705603,0.0401880267705603
MAIZE YIELD (Kg per ha),OILSEEDS AREA (1000 ha),0.04017933233213566,0.04017933233213566
SAFFLOWER YIELD (Kg per ha),LINSEED PRODUCTION (1000 tons),0.04014874685541051,0.04014874685541051
GROUNDNUT PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),0.040148575384408844,0.040148575384408844
SESAMUM PRODUCTION (1000 tons),SUNFLOWER AREA (1000 ha),0.040133085539130385,0.040133085539130385
RAPESEED AND MUSTARD YIELD (Kg per ha),SUGARCANE YIELD (Kg per ha),-0.04007272380330124,0.04007272380330124
State Code,SUGARCANE PRODUCTION (1000 tons),-0.04003014975144529,0.04003014975144529
CHICKPEA YIELD (Kg per ha),SUGARCANE PRODUCTION (1000 tons),0.03990408253930004,0.03990408253930004
WHEAT YIELD (Kg per ha),MINOR PULSES PRODUCTION (1000 tons),0.039899856426989656,0.039899856426989656
KHARIF SORGHUM AREA (1000 ha),FINGER MILLET YIELD (Kg per ha),-0.03989293856584031,0.03989293856584031
RAPESEED AND MUSTARD AREA (1000 ha),VEGETABLES AREA (1000 ha),0.03973687747822616,0.03973687747822616
RABI SORGHUM AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),0.039583893539000575,0.039583893539000575
KHARIF SORGHUM PRODUCTION (1000 tons),CASTOR AREA (1000 ha),0.03955628078233241,0.03955628078233241
SUGARCANE AREA (1000 ha),COTTON YIELD (Kg per ha),0.0395197001679763,0.0395197001679763
WHEAT PRODUCTION (1000 tons),PIGEONPEA PRODUCTION (1000 tons),-0.03945665796564824,0.03945665796564824
BARLEY PRODUCTION (1000 tons),LINSEED AREA (1000 ha),-0.03940753104622392,0.03940753104622392
KHARIF SORGHUM PRODUCTION (1000 tons),FODDER AREA (1000 ha),-0.03938148275184353,0.03938148275184353
FINGER MILLET YIELD (Kg per ha),PIGEONPEA YIELD (Kg per ha),-0.039314099642088755,0.039314099642088755
RAPESEED AND MUSTARD PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),-0.03922023431281539,0.03922023431281539
SESAMUM AREA (1000 ha),SUNFLOWER AREA (1000 ha),0.03920382767066517,0.03920382767066517
CHICKPEA PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),0.0392015381441464,0.0392015381441464
MAIZE AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),-0.039112657348046045,0.039112657348046045
State Code,BARLEY PRODUCTION (1000 tons),0.03904007318224946,0.03904007318224946
PEARL MILLET AREA (1000 ha),SUNFLOWER AREA (1000 ha),0.03903479868044706,0.03903479868044706
GROUNDNUT PRODUCTION (1000 tons),RAPESEED AND MUSTARD PRODUCTION (1000 tons),-0.0389667287525916,0.0389667287525916
SUNFLOWER AREA (1000 ha),COTTON PRODUCTION (1000 tons),0.038962323043650625,0.038962323043650625
KHARIF SORGHUM AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),-0.038957331374325645,0.038957331374325645
SAFFLOWER AREA (1000 ha),COTTON YIELD (Kg per ha),0.038860704713911495,0.038860704713911495
State Code,RAPESEED AND MUSTARD PRODUCTION (1000 tons),-0.03881822033323416,0.03881822033323416
SESAMUM PRODUCTION (1000 tons),SUNFLOWER PRODUCTION (1000 tons),0.038721611708918406,0.038721611708918406
FINGER MILLET PRODUCTION (1000 tons),OILSEEDS PRODUCTION (1000 tons),0.0387198026084993,0.0387198026084993
PIGEONPEA PRODUCTION (1000 tons),VEGETABLES AREA (1000 ha),-0.03870768266046873,0.03870768266046873
PEARL MILLET YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),-0.038682039465312436,0.038682039465312436
BARLEY PRODUCTION (1000 tons),CASTOR PRODUCTION (1000 tons),-0.03858177546416725,0.03858177546416725
MINOR PULSES AREA (1000 ha),SUNFLOWER YIELD (Kg per ha),0.03854894506558077,0.03854894506558077
FINGER MILLET PRODUCTION (1000 tons),POTATOES AREA (1000 ha),-0.03842474249692859,0.03842474249692859
LINSEED YIELD (Kg per ha),VEGETABLES AREA (1000 ha),0.03835598038268209,0.03835598038268209
RICE PRODUCTION (1000 tons),SUGARCANE AREA (1000 ha),0.038326171581769465,0.038326171581769465
MINOR PULSES AREA (1000 ha),GROUNDNUT AREA (1000 ha),0.038249351695746725,0.038249351695746725
PIGEONPEA YIELD (Kg per ha),CASTOR YIELD (Kg per ha),0.03824800968698637,0.03824800968698637
CHICKPEA YIELD (Kg per ha),SAFFLOWER YIELD (Kg per ha),0.03824215115813831,0.03824215115813831
RICE YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),0.0380322596738773,0.0380322596738773
FINGER MILLET YIELD (Kg per ha),CASTOR PRODUCTION (1000 tons),-0.038023770098028944,0.038023770098028944
CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),-0.03801722078795484,0.03801722078795484
FINGER MILLET AREA (1000 ha),SAFFLOWER YIELD (Kg per ha),0.037840039818462144,0.037840039818462144
RICE PRODUCTION (1000 tons),RAPESEED AND MUSTARD AREA (1000 ha),-0.037700619590809975,0.037700619590809975
MAIZE AREA (1000 ha),FRUITS AREA (1000 ha),-0.03768754791269045,0.03768754791269045
CASTOR YIELD (Kg per ha),SUGARCANE AREA (1000 ha),-0.0375558073472568,0.0375558073472568
SORGHUM AREA (1000 ha),MAIZE YIELD (Kg per ha),0.03747811528643858,0.03747811528643858
Year,GROUNDNUT PRODUCTION (1000 tons),0.03743464182072237,0.03743464182072237
CHICKPEA AREA (1000 ha),CASTOR YIELD (Kg per ha),-0.03741800259785241,0.03741800259785241
SOYABEAN AREA (1000 ha),SUGARCANE AREA (1000 ha),-0.037379946780754424,0.037379946780754424
PEARL MILLET PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),-0.03736527327276224,0.03736527327276224
FINGER MILLET AREA (1000 ha),SUNFLOWER YIELD (Kg per ha),0.037282442926300535,0.037282442926300535
BARLEY PRODUCTION (1000 tons),ONION AREA (1000 ha),-0.03720728388500324,0.03720728388500324
PEARL MILLET PRODUCTION (1000 tons),SUNFLOWER AREA (1000 ha),0.03718542868339815,0.03718542868339815
RICE YIELD (Kg per ha),CASTOR PRODUCTION (1000 tons),-0.03707600705799002,0.03707600705799002
MAIZE YIELD (Kg per ha),SESAMUM AREA (1000 ha),-0.037008844200982695,0.037008844200982695
WHEAT AREA (1000 ha),OILSEEDS AREA (1000 ha),-0.03688864578767183,0.03688864578767183
FINGER MILLET AREA (1000 ha),MINOR PULSES YIELD (Kg per ha),-0.03679668602134801,0.03679668602134801
SORGHUM PRODUCTION (1000 tons),CASTOR AREA (1000 ha),0.03676569083125217,0.03676569083125217
PEARL MILLET YIELD (Kg per ha),VEGETABLES AREA (1000 ha),-0.03674383269975712,0.03674383269975712
MAIZE AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),0.03662075616999718,0.03662075616999718
RABI SORGHUM PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),-0.036549447425078554,0.036549447425078554
KHARIF SORGHUM AREA (1000 ha),MAIZE AREA (1000 ha),-0.0365325105040039,0.0365325105040039
KHARIF SORGHUM AREA (1000 ha),BARLEY AREA (1000 ha),-0.036391252301980745,0.036391252301980745
SAFFLOWER YIELD (Kg per ha),OILSEEDS YIELD (Kg per ha),0.03628661207489595,0.03628661207489595
GROUNDNUT PRODUCTION (1000 tons),SAFFLOWER AREA (1000 ha),0.036206229713503395,0.036206229713503395
MAIZE AREA (1000 ha),COTTON AREA (1000 ha),0.03618934455977456,0.03618934455977456
RICE YIELD (Kg per ha),MAIZE AREA (1000 ha),-0.03604827529111041,0.03604827529111041
RABI SORGHUM AREA (1000 ha),GROUNDNUT YIELD (Kg per ha),0.03604679758151769,0.03604679758151769
MINOR PULSES PRODUCTION (1000 tons),CASTOR AREA (1000 ha),0.035976532553611135,0.035976532553611135
MAIZE YIELD (Kg per ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),-0.03594332259311287,0.03594332259311287
SORGHUM YIELD (Kg per ha),CASTOR PRODUCTION (1000 tons),0.03594296037755022,0.03594296037755022
PIGEONPEA YIELD (Kg per ha),CASTOR AREA (1000 ha),-0.0359377141075525,0.0359377141075525
FINGER MILLET PRODUCTION (1000 tons),SUNFLOWER PRODUCTION (1000 tons),0.035870264381300115,0.035870264381300115
PEARL MILLET AREA (1000 ha),SUGARCANE AREA (1000 ha),-0.035788206207893074,0.035788206207893074
KHARIF SORGHUM PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),-0.03576419434012793,0.03576419434012793
State Code,BARLEY AREA (1000 ha),0.03571785826338349,0.03571785826338349
PEARL MILLET AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),-0.03571434317465474,0.03571434317465474
State Code,RICE PRODUCTION (1000 tons),0.035622389261797845,0.035622389261797845
SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),-0.03556545501248524,0.03556545501248524
State Code,FRUITS AREA (1000 ha),-0.03548524853676821,0.03548524853676821
PIGEONPEA PRODUCTION (1000 tons),FRUITS AND VEGETABLES AREA (1000 ha),-0.03547208529954316,0.03547208529954316
MAIZE YIELD (Kg per ha),SESAMUM PRODUCTION (1000 tons),0.03541754046473176,0.03541754046473176
MINOR PULSES YIELD (Kg per ha),SAFFLOWER PRODUCTION (1000 tons),-0.03540758618894156,0.03540758618894156
SORGHUM AREA (1000 ha),SESAMUM YIELD (Kg per ha),-0.03537050666548502,0.03537050666548502
SORGHUM PRODUCTION (1000 tons),FODDER AREA (1000 ha),-0.03534904815372391,0.03534904815372391
MAIZE YIELD (Kg per ha),CASTOR AREA (1000 ha),0.0353092162035746,0.0353092162035746
FINGER MILLET YIELD (Kg per ha),SESAMUM AREA (1000 ha),-0.035305691953801004,0.035305691953801004
FINGER MILLET PRODUCTION (1000 tons),SUGARCANE PRODUCTION (1000 tons),0.035255878907246976,0.035255878907246976
SORGHUM YIELD (Kg per ha),PEARL MILLET PRODUCTION (1000 tons),0.03516455057314445,0.03516455057314445
LINSEED PRODUCTION (1000 tons),SUNFLOWER PRODUCTION (1000 tons),0.03513262639067166,0.03513262639067166
SOYABEAN YIELD (Kg per ha),SUGARCANE AREA (1000 ha),0.03511392231987837,0.03511392231987837
MAIZE AREA (1000 ha),MINOR PULSES YIELD (Kg per ha),-0.035094103641560806,0.035094103641560806
CHICKPEA PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),-0.03509306694456382,0.03509306694456382
BARLEY YIELD (Kg per ha),COTTON YIELD (Kg per ha),-0.03500342265513658,0.03500342265513658
RABI SORGHUM PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),0.034945222617876526,0.034945222617876526
CHICKPEA PRODUCTION (1000 tons),CASTOR PRODUCTION (1000 tons),-0.034908672256238796,0.034908672256238796
SORGHUM AREA (1000 ha),GROUNDNUT YIELD (Kg per ha),0.03489485188898121,0.03489485188898121
MAIZE PRODUCTION (1000 tons),FINGER MILLET AREA (1000 ha),0.03464084545748571,0.03464084545748571
KHARIF SORGHUM AREA (1000 ha),BARLEY PRODUCTION (1000 tons),-0.03453359698171701,0.03453359698171701
Year,RABI SORGHUM AREA (1000 ha),-0.03437782053231065,0.03437782053231065
MAIZE AREA (1000 ha),LINSEED PRODUCTION (1000 tons),-0.03436891439150254,0.03436891439150254
PIGEONPEA AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),-0.03431436492555351,0.03431436492555351
PIGEONPEA AREA (1000 ha),SUGARCANE AREA (1000 ha),0.03428910893975108,0.03428910893975108
SESAMUM AREA (1000 ha),FRUITS AREA (1000 ha),0.034273091500202774,0.034273091500202774
FINGER MILLET AREA (1000 ha),PIGEONPEA YIELD (Kg per ha),-0.03424905396175341,0.03424905396175341
LINSEED AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),0.03394252266379369,0.03394252266379369
Year,GROUNDNUT AREA (1000 ha),-0.03376377169075483,0.03376377169075483
PIGEONPEA YIELD (Kg per ha),SAFFLOWER PRODUCTION (1000 tons),-0.03376141056076419,0.03376141056076419
KHARIF SORGHUM PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),0.033669943198487845,0.033669943198487845
SAFFLOWER YIELD (Kg per ha),SUGARCANE AREA (1000 ha),0.03363370350541405,0.03363370350541405
MAIZE AREA (1000 ha),SUGARCANE YIELD (Kg per ha),0.03360133740048978,0.03360133740048978
MINOR PULSES PRODUCTION (1000 tons),SUNFLOWER AREA (1000 ha),0.03351348420118377,0.03351348420118377
FINGER MILLET PRODUCTION (1000 tons),OILSEEDS AREA (1000 ha),0.03341914327856706,0.03341914327856706
RICE AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),-0.033353190252918795,0.033353190252918795
MINOR PULSES YIELD (Kg per ha),GROUNDNUT YIELD (Kg per ha),0.03334325601222379,0.03334325601222379
SUNFLOWER PRODUCTION (1000 tons),POTATOES AREA (1000 ha),-0.03333633697802988,0.03333633697802988
MAIZE PRODUCTION (1000 tons),OILSEEDS PRODUCTION (1000 tons),0.033325553574610985,0.033325553574610985
COTTON PRODUCTION (1000 tons),FRUITS AREA (1000 ha),0.03324086006291998,0.03324086006291998
RABI SORGHUM YIELD (Kg per ha),CHICKPEA AREA (1000 ha),-0.033202222909036405,0.033202222909036405
MINOR PULSES YIELD (Kg per ha),LINSEED PRODUCTION (1000 tons),-0.03318255049256197,0.03318255049256197
RICE PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),0.033150255718557606,0.033150255718557606
MINOR PULSES AREA (1000 ha),OILSEEDS YIELD (Kg per ha),0.033133146290482404,0.033133146290482404
GROUNDNUT PRODUCTION (1000 tons),SAFFLOWER PRODUCTION (1000 tons),0.03312933261075718,0.03312933261075718
FINGER MILLET AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),-0.03299804946636127,0.03299804946636127
BARLEY YIELD (Kg per ha),OILSEEDS YIELD (Kg per ha),0.032981344959169524,0.032981344959169524
CASTOR PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),-0.032947620014256856,0.032947620014256856
SESAMUM AREA (1000 ha),SAFFLOWER YIELD (Kg per ha),0.03292245641998277,0.03292245641998277
KHARIF SORGHUM YIELD (Kg per ha),CASTOR PRODUCTION (1000 tons),0.03287489125178174,0.03287489125178174
MAIZE AREA (1000 ha),GROUNDNUT AREA (1000 ha),-0.03282102558650555,0.03282102558650555
SORGHUM AREA (1000 ha),SOYABEAN AREA (1000 ha),0.03279778531018717,0.03279778531018717
MAIZE AREA (1000 ha),CHICKPEA AREA (1000 ha),0.03276160413276547,0.03276160413276547
BARLEY PRODUCTION (1000 tons),SESAMUM PRODUCTION (1000 tons),-0.03273725397173432,0.03273725397173432
WHEAT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),-0.03273082961400362,0.03273082961400362
BARLEY YIELD (Kg per ha),COTTON PRODUCTION (1000 tons),-0.032718469197083384,0.032718469197083384
SORGHUM AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),0.03264299398887517,0.03264299398887517
SORGHUM PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),0.032518505193290796,0.032518505193290796
SESAMUM YIELD (Kg per ha),SUGARCANE PRODUCTION (1000 tons),-0.03239279260861813,0.03239279260861813
RAPESEED AND MUSTARD YIELD (Kg per ha),LINSEED PRODUCTION (1000 tons),-0.03237954597351421,0.03237954597351421
CASTOR PRODUCTION (1000 tons),SOYABEAN AREA (1000 ha),-0.03230028040221183,0.03230028040221183
RICE AREA (1000 ha),CHICKPEA YIELD (Kg per ha),0.03219925190378443,0.03219925190378443
SAFFLOWER PRODUCTION (1000 tons),FRUITS AREA (1000 ha),-0.03215424027401579,0.03215424027401579
LINSEED YIELD (Kg per ha),SUGARCANE YIELD (Kg per ha),-0.03208354087424979,0.03208354087424979
CASTOR AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),0.03202622366902248,0.03202622366902248
CHICKPEA AREA (1000 ha),COTTON YIELD (Kg per ha),0.03193927482376109,0.03193927482376109
LINSEED YIELD (Kg per ha),POTATOES AREA (1000 ha),0.031833319530188225,0.031833319530188225
FINGER MILLET AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),-0.03179590593488803,0.03179590593488803
SESAMUM AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),0.03174018300648405,0.03174018300648405
MINOR PULSES PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),0.03166944059598557,0.03166944059598557
GROUNDNUT YIELD (Kg per ha),POTATOES AREA (1000 ha),0.03154909062565763,0.03154909062565763
SOYABEAN AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),-0.031475178846619566,0.031475178846619566
GROUNDNUT YIELD (Kg per ha),SUNFLOWER PRODUCTION (1000 tons),0.0314051993195524,0.0314051993195524
PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),-0.03137268642211639,0.03137268642211639
MINOR PULSES YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),-0.031317994947276245,0.031317994947276245
MAIZE YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),0.0312919370851008,0.0312919370851008
CHICKPEA YIELD (Kg per ha),SAFFLOWER PRODUCTION (1000 tons),-0.031242022742249548,0.031242022742249548
FINGER MILLET AREA (1000 ha),CASTOR AREA (1000 ha),0.031160675580914617,0.031160675580914617
RICE PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),0.03114690871574549,0.03114690871574549
SAFFLOWER PRODUCTION (1000 tons),FRUITS AND VEGETABLES AREA (1000 ha),-0.031143347217073434,0.031143347217073434
RABI SORGHUM PRODUCTION (1000 tons),SESAMUM AREA (1000 ha),0.031116039088070133,0.031116039088070133
MAIZE AREA (1000 ha),VEGETABLES AREA (1000 ha),0.031013895244250987,0.031013895244250987
SOYABEAN AREA (1000 ha),COTTON YIELD (Kg per ha),0.031013460780362996,0.031013460780362996
MINOR PULSES YIELD (Kg per ha),COTTON PRODUCTION (1000 tons),0.031001912192330377,0.031001912192330377
OILSEEDS PRODUCTION (1000 tons),FRUITS AND VEGETABLES AREA (1000 ha),0.030903833298572554,0.030903833298572554
BARLEY PRODUCTION (1000 tons),OILSEEDS PRODUCTION (1000 tons),0.03088698926666574,0.03088698926666574
BARLEY PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),-0.030861669904161403,0.030861669904161403
RICE PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),-0.030759095077597956,0.030759095077597956
SUGARCANE PRODUCTION (1000 tons),COTTON PRODUCTION (1000 tons),-0.030656285182800537,0.030656285182800537
MAIZE AREA (1000 ha),OILSEEDS AREA (1000 ha),-0.030637764887463097,0.030637764887463097
KHARIF SORGHUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),-0.030624439155362317,0.030624439155362317
MINOR PULSES PRODUCTION (1000 tons),RAPESEED AND MUSTARD AREA (1000 ha),0.03046537205020773,0.03046537205020773
GROUNDNUT YIELD (Kg per ha),LINSEED PRODUCTION (1000 tons),-0.03043806287418499,0.03043806287418499
PEARL MILLET AREA (1000 ha),LINSEED YIELD (Kg per ha),-0.03035389920487738,0.03035389920487738
FINGER MILLET AREA (1000 ha),OILSEEDS AREA (1000 ha),0.03025418995012029,0.03025418995012029
CASTOR PRODUCTION (1000 tons),SOYABEAN PRODUCTION (1000 tons),-0.03024354186951325,0.03024354186951325
SESAMUM AREA (1000 ha),RAPESEED AND MUSTARD YIELD (Kg per ha),0.030204710659896744,0.030204710659896744
PIGEONPEA PRODUCTION (1000 tons),SUGARCANE AREA (1000 ha),0.03018027739832723,0.03018027739832723
RABI SORGHUM AREA (1000 ha),FRUITS AREA (1000 ha),-0.03017113172062406,0.03017113172062406
LINSEED YIELD (Kg per ha),SUGARCANE AREA (1000 ha),-0.030121922619801074,0.030121922619801074
CASTOR YIELD (Kg per ha),VEGETABLES AREA (1000 ha),0.030104546907922233,0.030104546907922233
BARLEY AREA (1000 ha),PIGEONPEA AREA (1000 ha),-0.030094209498379574,0.030094209498379574
MINOR PULSES YIELD (Kg per ha),SESAMUM PRODUCTION (1000 tons),0.029882655191655772,0.029882655191655772
