State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Haryana,KAITHAL,2002,Rabi,Barley,33.00,.00
Haryana,KAITHAL,2002,Rabi,Gram,329.00,.00
Haryana,KAITHAL,2002,Rabi,Masoor,293.00,400.00
Haryana,KAITHAL,2002,Rabi,Rapeseed &Mustard,1877.00,3000.00
Haryana,KAITHAL,2002,Rabi,Sunflower,47.00,100.00
Haryana,KAITHAL,2002,Rabi,Wheat,171411.00,752000.00
Haryana,KAITHAL,2002,Whole Year,Mango,212.00,1100.00
Haryana,KAITHAL,2002,Whole Year,Onion,145.00,3600.00
Haryana,KAITHAL,2002,Whole Year,Other Vegetables,758.00,5800.00
Haryana,KAITHAL,2002,Whole Year,Potato,248.00,5900.00
Haryana,KAITHAL,2002,Whole Year,Sugarcane,4785.00,280000.00
Haryana,KAITHAL,2003,Kharif,Arhar/Tur,39.00,100.00
Haryana,KAITHAL,2003,Kharif,Bajra,10855.00,14000.00
Haryana,KAITHAL,2003,Kharif,Cotton(lint),1673.00,5000.00
Haryana,KAITHAL,2003,Kharif,Maize,86.00,.00
Haryana,KAITHAL,2003,Kharif,Moong(Green Gram),12.00,.00
Haryana,KAITHAL,2003,Kharif,Rice,156847.00,388000.00
Haryana,KAITHAL,2003,Kharif,Sesamum,64.00,.00
Haryana,KAITHAL,2003,Kharif,Urad,8.00,.00
Haryana,KAITHAL,2003,Rabi,Barley,29.00,.00
Haryana,KAITHAL,2003,Rabi,Gram,251.00,.00
Haryana,KAITHAL,2003,Rabi,Masoor,294.00,400.00
Haryana,KAITHAL,2003,Rabi,Rapeseed &Mustard,1289.00,2000.00
Haryana,KAITHAL,2003,Rabi,Sunflower,79.00,100.00
Haryana,KAITHAL,2003,Rabi,Wheat,173565.00,722000.00
Haryana,KAITHAL,2003,Whole Year,Dry chillies,58.00,100.00
Haryana,KAITHAL,2003,Whole Year,Onion,142.00,3500.00
Haryana,KAITHAL,2003,Whole Year,Other Fresh Fruits,327.00,.00
Haryana,KAITHAL,2003,Whole Year,Other Vegetables,895.00,6900.00
Haryana,KAITHAL,2003,Whole Year,Potato,197.00,4700.00
Haryana,KAITHAL,2003,Whole Year,Sugarcane,3418.00,160000.00
Haryana,KAITHAL,2004,Kharif,Arhar/Tur,25.00,
Haryana,KAITHAL,2004,Kharif,Bajra,10831.00,17000.00
Haryana,KAITHAL,2004,Kharif,Cotton(lint),2611.00,10000.00
Haryana,KAITHAL,2004,Kharif,Jowar,34.00,
Haryana,KAITHAL,2004,Kharif,Maize,99.00,
Haryana,KAITHAL,2004,Kharif,Moong(Green Gram),30.00,
Haryana,KAITHAL,2004,Kharif,Rice,152637.00,399000.00
Haryana,KAITHAL,2004,Kharif,Sesamum,80.00,
Haryana,KAITHAL,2004,Kharif,Urad,13.00,
Haryana,KAITHAL,2004,Rabi,Barley,33.00,
Haryana,KAITHAL,2004,Rabi,Gram,207.00,
Haryana,KAITHAL,2004,Rabi,Masoor,191.00,200.00
Haryana,KAITHAL,2004,Rabi,Rapeseed &Mustard,800.00,1000.00
Haryana,KAITHAL,2004,Rabi,Sunflower,63.00,100.00
Haryana,KAITHAL,2004,Rabi,Wheat,174257.00,716000.00
Haryana,KAITHAL,2004,Whole Year,Dry chillies,35.00,300.00
Haryana,KAITHAL,2004,Whole Year,Garlic,9.00,100.00
Haryana,KAITHAL,2004,Whole Year,Onion,110.00,2700.00
Haryana,KAITHAL,2004,Whole Year,Potato,199.00,4700.00
Haryana,KAITHAL,2004,Whole Year,Sugarcane,2315.00,120000.00
Haryana,KAITHAL,2005,Kharif,Arhar/Tur,30.00,
Haryana,KAITHAL,2005,Kharif,Bajra,11737.00,23000.00
Haryana,KAITHAL,2005,Kharif,Cotton(lint),4012.00,9000.00
Haryana,KAITHAL,2005,Kharif,Jowar,6.00,
Haryana,KAITHAL,2005,Kharif,Maize,108.00,
Haryana,KAITHAL,2005,Kharif,Moong(Green Gram),38.00,
Haryana,KAITHAL,2005,Kharif,Rice,150621.00,477000.00
Haryana,KAITHAL,2005,Kharif,Sesamum,127.00,100.00
Haryana,KAITHAL,2005,Kharif,Urad,11.00,
Haryana,KAITHAL,2005,Rabi,Barley,109.00,
Haryana,KAITHAL,2005,Rabi,Gram,204.00,
Haryana,KAITHAL,2005,Rabi,Masoor,175.00,200.00
Haryana,KAITHAL,2005,Rabi,Rapeseed &Mustard,762.00,1000.00
Haryana,KAITHAL,2005,Rabi,Wheat,172887.00,726000.00
Haryana,KAITHAL,2005,Whole Year,Dry chillies,25.00,
Haryana,KAITHAL,2005,Whole Year,Potato,103.00,2500.00
Haryana,KAITHAL,2005,Whole Year,Sugarcane,2268.00,100000.00
Haryana,KAITHAL,2006,Kharif,Arhar/Tur,19.00,
Haryana,KAITHAL,2006,Kharif,Bajra,12978.00,27000.00
Haryana,KAITHAL,2006,Kharif,Cotton(lint),3122.00,8000.00
Haryana,KAITHAL,2006,Kharif,Jowar,36.00,
Haryana,KAITHAL,2006,Kharif,Maize,90.00,
Haryana,KAITHAL,2006,Kharif,Moong(Green Gram),72.00,100.00
Haryana,KAITHAL,2006,Kharif,Rice,150635.00,473000.00
Haryana,KAITHAL,2006,Kharif,Sesamum,161.00,100.00
Haryana,KAITHAL,2006,Kharif,Urad,8.00,
Haryana,KAITHAL,2006,Rabi,Barley,43.00,
Haryana,KAITHAL,2006,Rabi,Gram,233.00,
Haryana,KAITHAL,2006,Rabi,Masoor,179.00,200.00
Haryana,KAITHAL,2006,Rabi,Rapeseed &Mustard,752.00,1100.00
Haryana,KAITHAL,2006,Rabi,Wheat,171678.00,752000.00
Haryana,KAITHAL,2006,Whole Year,Dry chillies,59.00,100.00
Haryana,KAITHAL,2006,Whole Year,Garlic,2.00,
Haryana,KAITHAL,2006,Whole Year,Onion,8.00,
Haryana,KAITHAL,2006,Whole Year,Potato,180.00,4300.00
Haryana,KAITHAL,2006,Whole Year,Sannhamp,294.00,100.00
Haryana,KAITHAL,2006,Whole Year,Sugarcane,2507.00,131000.00
Haryana,KAITHAL,2007,Kharif,Arhar/Tur,17.00,
Haryana,KAITHAL,2007,Kharif,Bajra,13944.00,46000.00
Haryana,KAITHAL,2007,Kharif,Cotton(lint),2418.00,7000.00
Haryana,KAITHAL,2007,Kharif,Jowar,39.00,
Haryana,KAITHAL,2007,Kharif,Maize,39.00,
Haryana,KAITHAL,2007,Kharif,Moong(Green Gram),56.00,
Haryana,KAITHAL,2007,Kharif,Rice,152110.00,513000.00
Haryana,KAITHAL,2007,Kharif,Sesamum,135.00,100.00
Haryana,KAITHAL,2007,Kharif,Urad,7.00,
Haryana,KAITHAL,2007,Rabi,Barley,16.00,
Haryana,KAITHAL,2007,Rabi,Gram,187.00,
Haryana,KAITHAL,2007,Rabi,Masoor,134.00,200.00
Haryana,KAITHAL,2007,Rabi,Rapeseed &Mustard,719.00,1000.00
Haryana,KAITHAL,2007,Rabi,Wheat,173041.00,768000.00
Haryana,KAITHAL,2007,Whole Year,Dry chillies,20.00,100.00
Haryana,KAITHAL,2007,Whole Year,Garlic,7.00,100.00
Haryana,KAITHAL,2007,Whole Year,Onion,3.00,100.00
Haryana,KAITHAL,2007,Whole Year,Potato,159.00,2600.00
Haryana,KAITHAL,2007,Whole Year,Sannhamp,6.00,
Haryana,KAITHAL,2007,Whole Year,Sugarcane,3384.00,190000.00
Haryana,KAITHAL,2008,Kharif,Arhar/Tur,193.00,300.00
Haryana,KAITHAL,2008,Kharif,Bajra,13505.00,31000.00
Haryana,KAITHAL,2008,Kharif,Cotton(lint),2524.00,12000.00
Haryana,KAITHAL,2008,Kharif,Jowar,17.00,
Haryana,KAITHAL,2008,Kharif,Maize,34.00,
Haryana,KAITHAL,2008,Kharif,Moong(Green Gram),7.00,
Haryana,KAITHAL,2008,Kharif,Rice,156311.00,391000.00
Haryana,KAITHAL,2008,Kharif,Sesamum,54.00,
Haryana,KAITHAL,2008,Kharif,Urad,5.00,
Haryana,KAITHAL,2008,Rabi,Barley,23.00,
Haryana,KAITHAL,2008,Rabi,Gram,136.00,
Haryana,KAITHAL,2008,Rabi,Masoor,107.00,300.00
Haryana,KAITHAL,2008,Rabi,Rapeseed &Mustard,662.00,2000.00
Haryana,KAITHAL,2008,Rabi,Wheat,171933.00,832000.00
Haryana,KAITHAL,2008,Whole Year,Dry chillies,14.00,100.00
Haryana,KAITHAL,2008,Whole Year,Garlic,10.00,
Haryana,KAITHAL,2008,Whole Year,Onion,12.00,300.00
Haryana,KAITHAL,2008,Whole Year,Potato,238.00,3800.00
Haryana,KAITHAL,2008,Whole Year,Sugarcane,1743.00,142000.00
Haryana,KAITHAL,2008,Whole Year,Turmeric,1.00,
Haryana,KAITHAL,2009,Kharif,Arhar/Tur,1.00,
Haryana,KAITHAL,2009,Kharif,Bajra,10883.00,20000.00
Haryana,KAITHAL,2009,Kharif,Cotton(lint),3475.00,12000.00
Haryana,KAITHAL,2009,Kharif,Jowar,16.00,
Haryana,KAITHAL,2009,Kharif,Maize,10.00,
Haryana,KAITHAL,2009,Kharif,Moong(Green Gram),8.00,
Haryana,KAITHAL,2009,Kharif,Rice,158348.00,462000.00
Haryana,KAITHAL,2009,Kharif,Sesamum,52.00,
Haryana,KAITHAL,2009,Rabi,Barley,23.00,
Haryana,KAITHAL,2009,Rabi,Gram,127.00,
Haryana,KAITHAL,2009,Rabi,Masoor,111.00,200.00
Haryana,KAITHAL,2009,Rabi,Peas & beans (Pulses),251.00,300.00
Haryana,KAITHAL,2009,Rabi,Wheat,171732.00,772000.00
Haryana,KAITHAL,2009,Whole Year,Coriander,6.00,
Haryana,KAITHAL,2009,Whole Year,Dry chillies,7.00,
Haryana,KAITHAL,2009,Whole Year,Garlic,9.00,100.00
Haryana,KAITHAL,2009,Whole Year,Onion,11.00,300.00
Haryana,KAITHAL,2009,Whole Year,Potato,223.00,4500.00
Haryana,KAITHAL,2009,Whole Year,Sugarcane,2926.00,225000.00
Haryana,KAITHAL,2010,Kharif,Arhar/Tur,1.00,
Haryana,KAITHAL,2010,Kharif,Bajra,9210.00,14000.00
Haryana,KAITHAL,2010,Kharif,Cotton(lint),4276.00,14000.00
Haryana,KAITHAL,2010,Kharif,Jowar,23.00,
Haryana,KAITHAL,2010,Kharif,Maize,4.00,
Haryana,KAITHAL,2010,Kharif,Moong(Green Gram),14.00,
Haryana,KAITHAL,2010,Kharif,Rice,158671.00,436000.00
Haryana,KAITHAL,2010,Kharif,Sesamum,22.00,
Haryana,KAITHAL,2010,Kharif,Urad,7.00,
Haryana,KAITHAL,2010,Rabi,Barley,25.00,
Haryana,KAITHAL,2010,Rabi,Gram,130.00,
Haryana,KAITHAL,2010,Rabi,Masoor,107.00,200.00
Haryana,KAITHAL,2010,Rabi,Rapeseed &Mustard,717.00,2000.00
Haryana,KAITHAL,2010,Rabi,Wheat,177464.00,835000.00
Haryana,KAITHAL,2010,Whole Year,Dry chillies,8.00,100.00
Haryana,KAITHAL,2010,Whole Year,Garlic,3.00,
Haryana,KAITHAL,2010,Whole Year,Potato,282.00,6100.00
Haryana,KAITHAL,2010,Whole Year,Sannhamp,2.00,
Haryana,KAITHAL,2010,Whole Year,Sugarcane,1981.00,15000.00
Haryana,KAITHAL,2010,Whole Year,Turmeric,1.00,
Haryana,KAITHAL,2011,Kharif,Arhar/Tur,1.00,
Haryana,KAITHAL,2011,Kharif,Bajra,5824.00,15000.00
Haryana,KAITHAL,2011,Kharif,Cotton(lint),8448.00,37000.00
Haryana,KAITHAL,2011,Kharif,Jowar,1.00,
Haryana,KAITHAL,2011,Kharif,Maize,16.00,
Haryana,KAITHAL,2011,Kharif,Moong(Green Gram),3.00,
Haryana,KAITHAL,2011,Kharif,Rice,158896.00,461000.00
Haryana,KAITHAL,2011,Kharif,Sesamum,7.00,
Haryana,KAITHAL,2011,Kharif,Urad,3.00,
Haryana,KAITHAL,2011,Rabi,Barley,16.00,
Haryana,KAITHAL,2011,Rabi,Gram,137.00,
Haryana,KAITHAL,2011,Rabi,Masoor,107.00,200.00
Haryana,KAITHAL,2011,Rabi,Rapeseed &Mustard,757.00,1000.00
Haryana,KAITHAL,2011,Rabi,Wheat,173134.00,943000.00
Haryana,KAITHAL,2011,Whole Year,Garlic,9.00,
Haryana,KAITHAL,2011,Whole Year,Potato,3.00,100.00
Haryana,KAITHAL,2011,Whole Year,Sugarcane,2617.00,16000.00
Haryana,KAITHAL,2011,Whole Year,Tobacco,1.00,
Haryana,KAITHAL,2011,Whole Year,Turmeric,10.00,
Haryana,KAITHAL,2012,Kharif,Bajra,4588.00,13000.00
Haryana,KAITHAL,2012,Kharif,Cotton(lint),10148.00,47000.00
Haryana,KAITHAL,2012,Kharif,Dry ginger,2.00,
Haryana,KAITHAL,2012,Kharif,Maize,9.00,
Haryana,KAITHAL,2012,Kharif,Moong(Green Gram),2.00,1.00
Haryana,KAITHAL,2012,Kharif,Rice,162461.00,512000.00
Haryana,KAITHAL,2012,Kharif,Sesamum,14.00,6.00
Haryana,KAITHAL,2012,Kharif,Urad,5.00,1.00
Haryana,KAITHAL,2012,Rabi,Barley,14.00,
Haryana,KAITHAL,2012,Rabi,Gram,133.00,
Haryana,KAITHAL,2012,Rabi,Masoor,108.00,151.00
Haryana,KAITHAL,2012,Rabi,Rapeseed &Mustard,868.00,2000.00
Haryana,KAITHAL,2012,Rabi,Wheat,172302.00,806000.00
Haryana,KAITHAL,2012,Whole Year,Coriander,11.00,10.00
Haryana,KAITHAL,2012,Whole Year,Dry chillies,19.00,200.00
Haryana,KAITHAL,2012,Whole Year,Garlic,11.00,100.00
Haryana,KAITHAL,2012,Whole Year,Guar seed,44.00,26.00
Haryana,KAITHAL,2012,Whole Year,Potato,348.00,8900.00
Haryana,KAITHAL,2012,Whole Year,Sugarcane,3511.00,349000.00
Haryana,KAITHAL,2012,Whole Year,Sweet potato,6.00,100.00
Haryana,KAITHAL,2012,Whole Year,Turmeric,2.00,2.00
Haryana,KARNAL,1997,Kharif,Bajra,2000.00,2000.00
Haryana,KARNAL,1997,Kharif,Maize,1000.00,2000.00
Haryana,KARNAL,1997,Kharif,Other Kharif pulses,800.00,900.00
Haryana,KARNAL,1997,Kharif,Rice,161000.00,427000.00
Haryana,KARNAL,1997,Rabi,Gram,1000.00,1000.00
Haryana,KARNAL,1997,Rabi,Other  Rabi pulses,12000.00,10000.00
Haryana,KARNAL,1997,Rabi,Wheat,163000.00,577000.00
Haryana,KARNAL,1997,Whole Year,Sugarcane,10000.00,630000.00
Haryana,KARNAL,1998,Kharif,Arhar/Tur,451.00,500.00
Haryana,KARNAL,1998,Kharif,Bajra,938.00,1000.00
Haryana,KARNAL,1998,Kharif,Cotton(lint),62.00,
Haryana,KARNAL,1998,Kharif,Groundnut,1.00,
Haryana,KARNAL,1998,Kharif,Maize,599.00,2000.00
Haryana,KARNAL,1998,Kharif,Moong(Green Gram),12.00,
Haryana,KARNAL,1998,Kharif,Rice,161526.00,357000.00
Haryana,KARNAL,1998,Kharif,Sesamum,28.00,
Haryana,KARNAL,1998,Kharif,Urad,158.00,100.00
Haryana,KARNAL,1998,Rabi,Barley,194.00,
Haryana,KARNAL,1998,Rabi,Gram,453.00,1000.00
Haryana,KARNAL,1998,Rabi,Masoor,801.00,700.00
Haryana,KARNAL,1998,Rabi,Peas & beans (Pulses),142.00,200.00
Haryana,KARNAL,1998,Rabi,Rapeseed &Mustard,1290.00,1000.00
Haryana,KARNAL,1998,Rabi,Sunflower,1717.00,2400.00
Haryana,KARNAL,1998,Rabi,Wheat,160080.00,661000.00
Haryana,KARNAL,1998,Whole Year,Dry chillies,144.00,100.00
Haryana,KARNAL,1998,Whole Year,Potato,1125.00,18000.00
Haryana,KARNAL,1998,Whole Year,Sannhamp,1.00,
Haryana,KARNAL,1998,Whole Year,Sugarcane,9137.00,470000.00
Haryana,KARNAL,1999,Kharif,Arhar/Tur,458.00,500.00
Haryana,KARNAL,1999,Kharif,Bajra,1438.00,1000.00
Haryana,KARNAL,1999,Kharif,Cotton(lint),62.00,.00
Haryana,KARNAL,1999,Kharif,Groundnut,1.00,.00
Haryana,KARNAL,1999,Kharif,Jowar,3965.00,1000.00
Haryana,KARNAL,1999,Kharif,Maize,599.00,2000.00
Haryana,KARNAL,1999,Kharif,Moong(Green Gram),12.00,.00
Haryana,KARNAL,1999,Kharif,Rice,161526.00,447000.00
Haryana,KARNAL,1999,Kharif,Sesamum,28.00,.00
Haryana,KARNAL,1999,Rabi,Barley,134.00,.00
Haryana,KARNAL,1999,Rabi,Gram,192.00,.00
Haryana,KARNAL,1999,Rabi,Masoor,692.00,700.00
Haryana,KARNAL,1999,Rabi,Peas & beans (Pulses),135.00,200.00
Haryana,KARNAL,1999,Rabi,Rapeseed &Mustard,575.00,
Haryana,KARNAL,1999,Rabi,Wheat,162723.00,716000.00
Haryana,KARNAL,1999,Whole Year,Dry chillies,144.00,200.00
Haryana,KARNAL,1999,Whole Year,Potato,1155.00,28400.00
Haryana,KARNAL,1999,Whole Year,Sugarcane,9137.00,550000.00
Haryana,KARNAL,2000,Kharif,Arhar/Tur,378.00,400.00
Haryana,KARNAL,2000,Kharif,Bajra,2828.00,3000.00
Haryana,KARNAL,2000,Kharif,Cotton(lint),59.00,.00
Haryana,KARNAL,2000,Kharif,Groundnut,2.00,.00
Haryana,KARNAL,2000,Kharif,Jowar,86.00,
Haryana,KARNAL,2000,Kharif,Maize,535.00,2000.00
Haryana,KARNAL,2000,Kharif,Moong(Green Gram),23.00,.00
Haryana,KARNAL,2000,Kharif,Other Kharif pulses,122.00,.00
Haryana,KARNAL,2000,Kharif,Rice,157949.00,444000.00
Haryana,KARNAL,2000,Kharif,Sesamum,23.00,.00
Haryana,KARNAL,2000,Kharif,Urad,79.00,.00
Haryana,KARNAL,2000,Rabi,Barley,311.00,.00
Haryana,KARNAL,2000,Rabi,Gram,481.00,1000.00
Haryana,KARNAL,2000,Rabi,Masoor,714.00,600.00
Haryana,KARNAL,2000,Rabi,Peas & beans (Pulses),128.00,200.00
Haryana,KARNAL,2000,Rabi,Rapeseed &Mustard,989.00,1000.00
Haryana,KARNAL,2000,Rabi,Sunflower,33.00,.00
Haryana,KARNAL,2000,Rabi,Wheat,166505.00,769000.00
Haryana,KARNAL,2000,Whole Year,Dry chillies,158.00,200.00
Haryana,KARNAL,2000,Whole Year,Garlic,216.00,1700.00
Haryana,KARNAL,2000,Whole Year,Onion,161.00,2600.00
Haryana,KARNAL,2000,Whole Year,Potato,961.00,17600.00
Haryana,KARNAL,2000,Whole Year,Sannhamp,2.00,.00
Haryana,KARNAL,2000,Whole Year,Sugarcane,9611.00,620000.00
Haryana,KARNAL,2000,Whole Year,Sweet potato,14.00,300.00
Haryana,KARNAL,2000,Whole Year,Turmeric,22.00,.00
Haryana,KARNAL,2001,Kharif,Arhar/Tur,408.00,400.00
Haryana,KARNAL,2001,Kharif,Bajra,1312.00,1000.00
Haryana,KARNAL,2001,Kharif,Cotton(lint),64.00,
Haryana,KARNAL,2001,Kharif,Horse-gram,137.00,.00
Haryana,KARNAL,2001,Kharif,Jowar,42.00,.00
Haryana,KARNAL,2001,Kharif,Maize,486.00,3000.00
Haryana,KARNAL,2001,Kharif,Moong(Green Gram),26.00,.00
Haryana,KARNAL,2001,Kharif,Moth,25.00,.00
Haryana,KARNAL,2001,Kharif,Rice,166037.00,494000.00
Haryana,KARNAL,2001,Kharif,Sesamum,47.00,.00
Haryana,KARNAL,2001,Kharif,Urad,89.00,.00
Haryana,KARNAL,2001,Rabi,Barley,186.00,.00
Haryana,KARNAL,2001,Rabi,Gram,323.00,.00
Haryana,KARNAL,2001,Rabi,Masoor,703.00,700.00
Haryana,KARNAL,2001,Rabi,Peas & beans (Pulses),202.00,300.00
Haryana,KARNAL,2001,Rabi,Rapeseed &Mustard,1004.00,1000.00
Haryana,KARNAL,2001,Rabi,Wheat,162854.00,747000.00
Haryana,KARNAL,2001,Whole Year,Dry chillies,119.00,100.00
